(6 Pack) NYX Glam Lipgloss Aqua Luxe - The Last Party,NYX,0701851831477,A collection wouldnt be full without the pop and glam of lip gloss! Available in 11 shades of rich glitter with a hint of colour  select the shade thatll rock your outfit. Theres no need to limit yourself to one favourite lip colour here  and the thing is  you wont need to! ARTIST TIPSSUGGESTED USE Layer over your favourite lipstick for a more vibrant fun look! When it is used Perfect for day or night used and can be layered with your favourite lipstick shades for more intense shine How it is used Can be worn alone or layered over any lip product What it does This intense  sparkling lip gloss instantly creates the look of fuller  more voluptuous lips with luminous shine.
NYX Soft Matte Lip Cream SMLC22 - Morocco **BCS_BZ**,NYX,0604148963960,- Neither lipstick nor lip gloss - his is matte lip cream. A new kind of pout paint that goes on silky smooth and sets to a matte finish. Soft Matte Lip Cream is surprisingly durable and  unlike some matte lipstick formulas  also moisturising. - Formulation : Cream - Effect : Matte - Type : Lip Gross
NYX Cosmic Metals Lip Cream - Extraterrestrial,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
NYX Cosmic Metals Lip Cream - Celestial Star,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
NYX Cosmic Metals Lip Cream - Speed of Light,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
NYX Cosmic Metals Lip Cream - Comets Tail,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
NYX Cosmic Metals Lip Cream - Electromagnetic,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
NYX Cosmic Metals Lip Cream - Out of This World,NYX,9999999999999,Intense  multidimensional colour collides with the glistening effect of gloss for out-of-this world lips like you ve never seen before. Creamy smooth with a dazzling metallic finish  NYX Cosmetics  Cosmic Metals Lip Cream covers your lips in lustrous colour that feels and looks like a gloss.
2 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS10 Flawless,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 2 lipsticks.
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS18 Free Spirit,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
2 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS06 Hollywood,NYX,9999006306524,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 2 lipsticks.
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS10 Flawless,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
(3 Pack) NYX Soft Matte Lip Cream Paris,NYX,9999999999999,It s not lipstick  nor is it gloss. It s like nothing you ve experienced before. It s lipstick cream that goes on silky but looks soft matte. These long lasting lip creams come in 11 different colours that will be sure to keep your lips moisturised and colourful! INGREDIENTS: Pentaerythrityl Tetraisostearate  Dimethicone  Beeswax  Glyceryl Behenate / Eicosadioate  Phenoxyethanol  Dimethicone / Dimethicone Crosspolymer  Talc  Methyl Methacrylate Crosspolymer  Silica  Aluminium Starch Octenylsuccinate  Isohexadecane  Disteardimonium Hectorite  Propylene Carbonate  Parfum. May Contain: CI77019 (Mica) / CI77891 (Titanium Dioxide)  CI15850 (D&C; Red 6 Na. Salt)  CI15850 (D&C; Red 7 Ca Lake)  CI15985:1 (FD&C; Yellow 6 Al Lake)  CI19140:1 (FD&C; Yellow 5 Al Lake)  CI45410 (D&C; Red 28 Al Lake)  CI77491 (Iron Oxide Red)  CI77492 (Iron Oxide Yellow)  CI77499 (Iron Oxide Black)  CI77742 (Manganese Violet)  CI77891 (Titanium Dioxide). Net. Wt. 0.27 fl. oz. / 8 mL
NYX INTENSE BUTTER LIP GLOSS VAULT SET,NYX,0800897094782,Intense Butter Lip Gloss Vault. 0.27 fl oz / 8 ml
PICK ANY 3 colours Nyx Simply Nude Irrresistible,NYX,0800897831844,NYX Cosmetics Simple Nude Lip CreamBare is beautiful with our Simply Nude Lip Creams available in six earthy shades. Swipe on this velvety and moisturising cream to leave your lips with a subtle satin finish.
NYX Intense Butter Gloss IBLG10 - Black Cherry Tart,NYX,9999999999999,Smother your lips with a silky gloss bursting with colour! Our Intense Butter Gloss has the same mouth-watering texture and scent of the original formula with even more colour payoff
(3 Pack) NYX Slim Lip Pencil - Black Berry,NYX,9999999999999,NYXs most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear. INGREDIENTS Sorbitan Isostearate  Isocetyl Stearate  Phenyl Trimethicone  Polyethylene  Euphorbia Cerifera Candelilla Wax  Butyrospermum Parkii Shea Butter Unsaponifiables  Beeswax  Simmondsia Chinensis Jojoba seed oil  CaprylicCapri Triglyceride  Nylon 12  Octyldodecanol  Polyglyceryl 2 Diisostearate  Silica  Copernicia Cerifera Carnauba Wax  Hydrogenated Coconut Oil  Tocopherol  VPHexadecene Copolymer Stearalkonium Hectorite  Stearyl Glycyrrhetinate  Propylparaben  Prolylene Carbonate
NYX Goddess of the Night Lipgloss with Mega Shine  Plush Red  126,NYX,9999999999999,no
Nyx Slide On Lip Pencil 5g - Sweet Pink,NYX,9999999999999,Pucker up and apply the Slide On Lip Pencil for rich  matte colour. Like our award-winning eyeliner  this waterproof pencil goes on extra smooth with a long-wearing finish. Line your lips to prevent pesky feathering  then fill them in to enrich colour payoff and longevity. IngredientsCyclopentasiloxane  Polybutene  Synthetic Wax  Isododecane  Simmondsia Chinensis (Jojoba) Seed Oil  Hydrogenated Cottonseed Oil  Ceresin  Ozokerite  Barium Sulphate (CI 77120)  Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline  Tocopherol  Ascorbyl Palmitate  Rosin/Colophonium/Colophane  Phenoxyethanol. MAY CONTAIN / PEUT CONTENIR (+/-): Mica  Iron Oxides (CI 77491  77492  77499)  Blue 1 Lake (CI 42090)  Red 7 (CI 15850).
(6 Pack) NYX Soft Matte Lip Cream Paris,NYX,9999999999999,It s not lipstick  nor is it gloss. It s like nothing you ve experienced before. It s lipstick cream that goes on silky but looks soft matte. These long lasting lip creams come in 11 different colours that will be sure to keep your lips moisturised and colourful! INGREDIENTS: Pentaerythrityl Tetraisostearate  Dimethicone  Beeswax  Glyceryl Behenate / Eicosadioate  Phenoxyethanol  Dimethicone / Dimethicone Crosspolymer  Talc  Methyl Methacrylate Crosspolymer  Silica  Aluminium Starch Octenylsuccinate  Isohexadecane  Disteardimonium Hectorite  Propylene Carbonate  Parfum. May Contain: CI77019 (Mica) / CI77891 (Titanium Dioxide)  CI15850 (D&C; Red 6 Na. Salt)  CI15850 (D&C; Red 7 Ca Lake)  CI15985:1 (FD&C; Yellow 6 Al Lake)  CI19140:1 (FD&C; Yellow 5 Al Lake)  CI45410 (D&C; Red 28 Al Lake)  CI77491 (Iron Oxide Red)  CI77492 (Iron Oxide Yellow)  CI77499 (Iron Oxide Black)  CI77742 (Manganese Violet)  CI77891 (Titanium Dioxide). Net. Wt. 0.27 fl. oz. / 8 mL
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS21 Mirage,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS14 Rags To Riches,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
2 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS03 Privileged,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 2 lipsticks.
NYX Liquid Suede Cream Lipstick ~ Jet-Set 17,NYX,0800897017088,Luxe lip colour at its finest. Each vivid shade glides on like silk and sets to a velvety-matte finish.
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS03 Privileged,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
2 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS01 Sweet 16,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 2 lipsticks.
2 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS19 Tiara,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 2 lipsticks.
3 x NYX Cosmetics High Voltage Lipstick 2.5g - HVLS07 Beam,NYX,9999999999999,Amp up your look with our High Voltage lipstick! Each of the 22 dramatic shades is infused with vibrant colour with a super rich finish! Net Wt. 5ml 2.5 g This listing is for 3 lipsticks.
NYX Cosmetics Long Lasting Round Lip Gloss RLG35 Honey,NYX,0098905087004,NYX round lip gloss gives your lips a smooth look with long lasting result. The colour in the bottle is the colour on.The You will love the perfect colours  professional make up with affordable price. Most of our customers become repeat customer when they tried the product.
MLS22 NYX Matte Lipstic - Strawberry Daiquiri 5ml 4.5g,NYX,0604144709500,no
NYX Lip Liner Reds On The Run Set of 5: 801 AUBURN  803 BURGUNDY  804 CABARET  816 FUSCHIA  836 BLOOM by NYX,NYX,0607128702924,NYX Lip Liner Reds On The Run Set of 5: 801 AUBURN  803 BURGUNDY  804 CABARET  816 FUSCHIA  836 BLOOM by NYX
NYX Lip Liner Creative Colours Set of 10,NYX,0607128703006,NYX Lip Liner Creative Colours Set of 10: NATURAL. FLOWER  DOLLY PINK. FUCHSIA  BLOOM  PURPLE RAIN  ORANGE  HOT RED  DEEP RED  CURRANT
NYX All A Smile Needs Set of 9 Slim Lip Pencils,NYX,0607128703013,NYX All a Smile Needs Set of 9 Slim Lip Pencils: FLOWER  TANGERINE CITRINE  PINKY  FUCHSIA  BLOOM BURGUNDY  DEEP RED AND PRUNE
NYX Cosmetics ButterTM Lipstick in Fizzies,NYX,0678213673559,NYX Cosmetics Butter Lipstick is long-wearing and beautiful for full  lightweight coverage in a luxurious satin finish. It glides easily across lips  delivering full coverage with just a couple of strokes.
NYX Cosmetics Butter Lipstick in Little Susie,NYX,0678213673573,NYX Cosmetics Butter Lipstick is long-wearing and beautiful for full  lightweight coverage in a luxurious satin finish. It glides easily across lips  delivering full coverage with just a couple of strokes.
NYX Cosmetics ButterTM Lipstick in Big Cherry,NYX,0678213673580,NYX Cosmetics Butter Lipstick is long-wearing and beautiful for full  lightweight coverage in a luxurious satin finish. It glides easily across lips  delivering full coverage with just a couple of strokes.
NYX Cosmetics Butter Lipstick in Sweet Tart,NYX,0678213673597,NYX Cosmetics Butter Lipstick is long-wearing and beautiful for full  lightweight coverage in a luxurious satin finish. It glides easily across lips  delivering full coverage with just a couple of strokes.
NYX Cosmetics Butter Lipstick in Hot Tamale,NYX,0678213673603,NYX Cosmetics Butter Lipstick is long-wearing and beautiful for full  lightweight coverage in a luxurious satin finish. It glides easily across lips  delivering full coverage with just a couple of strokes.
NYX Slim Lip Pencil - Earth Tone & Nutmeg,NYX,0680474764754,Slim trim but never prim our lip pencils come in a variety of dashing shades - from auburn to orange and traffic-stopping red The buttery long-wearing lip liner formula goes on easily and resists bleeding Neither lipstick nor lip gloss this matte lip cream is a new kind of lip colour that goes on silky smooth and sets to a matte finish Soft Matte Lip Cream is surprisingly durable and unlike some matte lipstick formulas also moisturising
NYX Cosmetics Slim Lip Liner Pencil - Chocolate & Nutmeg,NYX,0680474765225,NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear.
NYX Cosmetics Slim Lip Liner Pencil - Orange & Purple Rain & Hot Pink,NYX,0680474765256,NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear.
NYX Cosmetics Slim Lip Liner Pencil - Pumpkin & Deep Red,NYX,0680474765294,NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear.
NYX Cosmetics Slim Lip Liner Pencil - Edge Pink & Strawberry Pink,NYX,0680474765317,NYX s most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear.
NYX Slim Lipliner pencil Expert Lipstick cosmetics face Lip 0.04 0z/1g.  Splash 801 AUBURN),NYX,0701438251407,NYX Slim Lip Liner Pencil. Classic  best-selling NYX Slim Lip Pencil applies smoothly  blends easily and is available in an astounding number of eye-popping shades.
2 NYX Round Lipstick 569 Snow White + Slim Lip Liner 844 Deep Red Set,NYX,0701709962797,Extra Creamy Round Lipstick * NYX Extra Creamy Round Lipstick is NYX classic lipstick for all occasions. The mineral-based emollient formula offers a beautiful velvet texture  saturated colour and it resists wear and smudging. It s your go-to lipstick. * Slim Lip Pencil * Slim  trim but never prim. The buttery  long-wearing lip liner formula goes on easily and resists bleeding.
(6 Pack) NYX Slim Lip Pencil - Toast,NYX,0701851821584,NYXs most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear. INGREDIENTS Sorbitan Isostearate  Isocetyl Stearate  Phenyl Trimethicone  Polyethylene  Euphorbia Cerifera Candelilla Wax  Butyrospermum Parkii Shea Butter Unsaponifiables  Beeswax  Simmondsia Chinensis Jojoba seed oil  CaprylicCapri Triglyceride  Nylon 12  Octyldodecanol  Polyglyceryl 2 Diisostearate  Silica  Copernicia Cerifera Carnauba Wax  Hydrogenated Coconut Oil  Tocopherol  VPHexadecene Copolymer Stearalkonium Hectorite  Stearyl Glycyrrhetinate  Propylparaben  Prolylene Carbonate
(6 Pack) NYX Slim Lip Pencil - Gold,NYX,0701851821805,NYXs most popular lip pencil. Formulated with the highest ingredients. This pencil provides colour with smooth and creamy application. Does not bleed. Long lasting wear. INGREDIENTS Sorbitan Isostearate  Isocetyl Stearate  Phenyl Trimethicone  Polyethylene  Euphorbia Cerifera Candelilla Wax  Butyrospermum Parkii Shea Butter Unsaponifiables  Beeswax  Simmondsia Chinensis Jojoba seed oil  CaprylicCapri Triglyceride  Nylon 12  Octyldodecanol  Polyglyceryl 2 Diisostearate  Silica  Copernicia Cerifera Carnauba Wax  Hydrogenated Coconut Oil  Tocopherol  VPHexadecene Copolymer Stearalkonium Hectorite  Stearyl Glycyrrhetinate  Propylparaben  Prolylene Carbonate
(6 Pack) NYX Mega Shine Lip Gloss - French Kiss,NYX,0701851829085,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Copper,NYX,0701851829184,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Oro,NYX,0701851829276,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Rust,NYX,0701851829337,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Pinky Taupe,NYX,0701851829368,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Pink Rose,NYX,0701851829573,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
(6 Pack) NYX Mega Shine Lip Gloss - Baby rose,NYX,0701851893932,Kiss me quick! Our signature Mega Shine Lip Gloss delivers shine  moisture and softness and envelops lips with glistening colour. The finish is both creamy and steamy and ensures knockout glamour. A blend of mineral and lanolin oils helps protect the pout. Available in 64 almost sinful lip gloss shades. INGREDIENTS Polybutene  Dimethicone  Mineral Oil  Microcrystalline wax  Lanolin oil  Silica Dimethyl Silylate  Isopropyl Palmitate  Stearalkonium Hectorite  Sorbitan Sesquioleate  Perfume  Tocopheryl Acetate  Ethylhexyl Methoxycinnamate  Propylene Carbonate  Butylparaben  and B.H.T. MAY CONTAIN Mica CI 77019  Titanium Dioxide CI 77891  Iron Oxide Yellow CI 77492  Iron Oxide Black CI 77499  Iron Oxide Red CI 77491  FDC Yellow 5 CI 19140   DC Red No.6 CI 15850  DC Red No. 7 CI 15850  DC Red No.17 CI 26100   DC Red No.28 CI 45410  DC Red No.34 CI 15880  DC Red No. 36 CI 12085  or Ultramarine Blue CI 77007.
NYX Slim Lip Liner Pencils 6 Colours (Pick Your 6 Colours),NYX,0703681314991,Get the SLP numbers from the main pictures. INGREDIENTS: Slim Pencil Lip Sorbitan Isostearate  Isocetyl Stearate  Phenyl Trimethicone  Polyethylene  Euphorbia Cerifera (Candelilla) Wax  Butyrospermum Parkii (Shea Butter) Unsaponifiables  Beeswax  Simmondsia Chinensis (Jojoba) seed oil  Caprylic/Capri Triglyceride  Nylon-12  Octyldodecanol  Polyglyceryl-2 Diisostearate  Silica  Copernicia Cerifera (Carnauba) Wax  Hydrogenated Coconut Oil  Tocopherol  VP/Hexadecene Copolymer  Stearalkonium Hectorite  Stearyl Glycyrrhetinate  Propylparaben  Prolylene Carbonate
(6 Pack) NYX Chunk Dunk Hydrating Lippie - Peach Fuzzy,NYX,0712395477335,Be Lippie Chic with this satiny smooth formula. Light and sheer at first  yet buildable the more you apply. Never needs a sharpener  the portable package propels and repels for ease of use and no product is wasted. A makeup bag must have! What it is A sheer tinted  lightweight lip balm with a satin finish. What it does Creates a satiny sheer wash of hydrating colour that is buildable on the lips. Why we love it Can be layered for light to medium coverage. How to use Apply directly on bare lips or over lip liner for more pigmentation. INGREDIENTS Diisostearyl Malate  Bis Digylceryl Polyacyladipade 2  Pentaerythrityl Tetraisostearate  Euphorbia Cerifera Candelilla WaxCandelilla CeraCire de Candelilla  Polyglyceryl 3 Diisostearate  Helianthus Annuus Sunflower Seed Oil  Trimethylsiloxyphenyl Dimethicone  Mineral OilParaffinum Liquidum Huile Minrale  Polybutene  Polyethylene  Jojoba Esters  Copernicia Cerifera Carnauba WaxCopernicia Cerifera CeraCire de Carnauba  Ceresin  Tocopheryl Acetate  Microcrystalline WaxCera Microcristallina Cire Microcristalline  BHA. MAY CONTAINPEUT CONTENIR + Mica  Titanium Dioxide  Iron Oxides CI 77491  77492  77499  Red 6 CI 15850  Red 7 CI 15850  Red 28 Lake CI 45410  Yellow 5 Lake CI 19140  Blue 1 Lake CI 42090. Net Wt. 5ml 3g
(6 Pack) NYX Chunk Dunk Hydrating Lippie - Rum Punch,NYX,0712395477366,Be Lippie Chic with this satiny smooth formula. Light and sheer at first  yet buildable the more you apply. Never needs a sharpener  the portable package propels and repels for ease of use and no product is wasted. A makeup bag must have! What it is A sheer tinted  lightweight lip balm with a satin finish. What it does Creates a satiny sheer wash of hydrating colour that is buildable on the lips. Why we love it Can be layered for light to medium coverage. How to use Apply directly on bare lips or over lip liner for more pigmentation. INGREDIENTS Diisostearyl Malate  Bis Digylceryl Polyacyladipade 2  Pentaerythrityl Tetraisostearate  Euphorbia Cerifera Candelilla WaxCandelilla CeraCire de Candelilla  Polyglyceryl 3 Diisostearate  Helianthus Annuus Sunflower Seed Oil  Trimethylsiloxyphenyl Dimethicone  Mineral OilParaffinum Liquidum Huile Minrale  Polybutene  Polyethylene  Jojoba Esters  Copernicia Cerifera Carnauba WaxCopernicia Cerifera CeraCire de Carnauba  Ceresin  Tocopheryl Acetate  Microcrystalline WaxCera Microcristallina Cire Microcristalline  BHA. MAY CONTAINPEUT CONTENIR + Mica  Titanium Dioxide  Iron Oxides CI 77491  77492  77499  Red 6 CI 15850  Red 7 CI 15850  Red 28 Lake CI 45410  Yellow 5 Lake CI 19140  Blue 1 Lake CI 42090. Net Wt. 5ml 3g
(6 Pack) NYX Chunk Dunk Hydrating Lippie - Caramel Martini,NYX,0712395477540,Be Lippie Chic with this satiny smooth formula. Light and sheer at first  yet buildable the more you apply. Never needs a sharpener  the portable package propels and repels for ease of use and no product is wasted. A makeup bag must have! What it is A sheer tinted  lightweight lip balm with a satin finish. What it does Creates a satiny sheer wash of hydrating colour that is buildable on the lips. Why we love it Can be layered for light to medium coverage. How to use Apply directly on bare lips or over lip liner for more pigmentation. INGREDIENTS Diisostearyl Malate  Bis Digylceryl Polyacyladipade 2  Pentaerythrityl Tetraisostearate  Euphorbia Cerifera Candelilla WaxCandelilla CeraCire de Candelilla  Polyglyceryl 3 Diisostearate  Helianthus Annuus Sunflower Seed Oil  Trimethylsiloxyphenyl Dimethicone  Mineral OilParaffinum Liquidum Huile Minrale  Polybutene  Polyethylene  Jojoba Esters  Copernicia Cerifera Carnauba WaxCopernicia Cerifera CeraCire de Carnauba  Ceresin  Tocopheryl Acetate  Microcrystalline WaxCera Microcristallina Cire Microcristalline  BHA. MAY CONTAINPEUT CONTENIR + Mica  Titanium Dioxide  Iron Oxides CI 77491  77492  77499  Red 6 CI 15850  Red 7 CI 15850  Red 28 Lake CI 45410  Yellow 5 Lake CI 19140  Blue 1 Lake CI 42090. Net Wt. 5ml 3g
